cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,jailed,left_active_set,left_heights,joined_active_set,joined_heights,jailed_during_period,jailed_time,jailed_block,jailed_reason
cosmosvaloper154k3wdzghypfm9575r0h3ztwnfau9cwmgznu9r,cosmos154k3wdzghypfm9575r0h3ztwnfau9cwmdk8ffs,Lavender.Five Nodess 🐝,4N+d63MknzMpAGMtpLrvlZHEb6GyPM/Wc8ap4mhGyDY=,A4879F93151349B61A8F68C2AC53B8A77540250A,cosmosvalcons15jrelyc4zdymvx50drp2c5ac5a65qfg2rk0kyw,False,True,False,,False,,False,,,
cosmosvaloper1q7wem3j4w52yw7tnrcuws3kgxcrwqvjx66up4y,cosmos1q7wem3j4w52yw7tnrcuws3kgxcrwqvjxlwg5eh,ledger,KTlLlLPKXOp8QL/4eK5GeyArtIDqXmSm27LjTGyreLc=,0EC3A6662A3E62F1485C5CC04E263D46687BBB31,cosmosvalcons1pmp6ve328e30zjzutnqyuf3age58hwe3pwmeu9,False,True,False,,False,,False,,,
cosmosvaloper13nly5lzedhrtvlgq6htrzd769gxsxgct9jmfng,cosmos13nly5lzedhrtvlgq6htrzd769gxsxgctqx0ulm,Lemon 🍋,qQ4rnKdDDu2MhxK/lWKmP7H/k3FnFti8l6bn9nUyaFQ=,DCD50BEF06A298F8E6F47705AE88428917752E30,cosmosvalcons1mn2shmcx52v03eh5wuz6azzz3yth2t3spqu7u3,False,True,False,,False,,False,,,
cosmosvaloper1s5fkmr2h2n5d8mnf03f4qu64ye6cl26dz5cn9r,cosmos1s5fkmr2h2n5d8mnf03f4qu64ye6cl26d8qvxfs,Lex_Prime,b2TQEhHRsijeRmvsvxRBu+vUHaXvu091KX6/fsNQeB0=,FC7FED715F9A813AD8017F40C342A6C55EACFD45,cosmosvalcons1l3l76u2ln2qn4kqp0aqvxs4xc402el29s0uv5w,False,True,False,,False,,False,,,
cosmosvaloper18eka2ye9lp4r6yts6gsk9xfg4wfsqugumwca3p,cosmos18eka2ye9lp4r6yts6gsk9xfg4wfsqugu76vgaj,Lilytest,ny4/UvZriuXBtp9uEehcV87TxgtzQ2H45MZzjrL2UPI=,BFFE6C2F723FADB59E72FBA58A02B30933299679,cosmosvalcons1hllxctmj87kmt8njlwjc5q4npyejn9ne5je2wa,False,True,False,,False,,False,,,
cosmosvaloper1fee375h0nmrymuray7jayqu9l7esg5g48pgjc0,cosmos1fee375h0nmrymuray7jayqu9l7esg5g4z4u85u,lsm-val,2hHZDbfznZ2lizOw0K9OBd1wZpLXwK30gE/+4l+WPTU=,82C5C2937BC22DB0DBB36D45A19DB9F429D48614,cosmosvalcons1stzu9ymmcgkmpkand4z6r8de7s5afps5cav0zv,False,True,False,,False,,False,,,
cosmosvaloper1ly4kerpnrffjlex5hfwvznryk427gy05au7lm8,cosmos1ly4kerpnrffjlex5hfwvznryk427gy05cg22h5,mcprovider,3vMiGthBN5EfsVEvbR9SjP4aE3Au4aIw5QnRRYomoN0=,C7D99184AC929389C8BBF5B80AF6674FDBD1DF3F,cosmosvalcons1clverp9vj2fcnj9m7kuq4an8fldarhelzchjpe,False,True,False,,False,,False,,,
cosmosvaloper160jfdfp2nttp06z525ltv79l00dgkzmffgneh5,cosmos160jfdfp2nttp06z525ltv79l00dgkzmfvu8vm8,mindshot,/yAZGa0kkqNsk6tcYhMnkXwgAf6rKT0aVhcueu++K2U=,F6E5FB8804B26F95AEC75DE2D73E04593C60BFA5,cosmosvalcons17mjlhzqykfhettk8th3dw0syty7xp0a980ht3d,False,True,False,,False,,False,,,
cosmosvaloper1q8pcju4sz0aamg4mf7mj2ap70a3fd89tuqzsue,cosmos1q8pcju4sz0aamg4mf7mj2ap70a3fd89te5k9s2,MIPEnode,P5nHG8rliCZJuFsWTNcYqhbwIIHkr1DeVd/7t6HvTiU=,EAE3FF2B332851799462B491EA11D7F738A91627,cosmosvalcons1at3l72en9pghn9rzkjg75ywh7uu2j938scyncr,True,False,True,18912065|19008880,True,18960442|19011597,True,2026-09-07T04:07:50Z,18912064,downtime
cosmosvaloper1qf5n7ar235l7ey5v07zae6f0dskaze5dlmmknp,cosmos1qf5n7ar235l7ey5v07zae6f0dskaze5d600rlj,moonlet,7AKQTrTJp/DP8qVh8LE0vgDLkQDP7i/yygTwNCr3BGY=,42EEDA7856F43AEE26888B54796237BD4BE95BC1,cosmosvalcons1gthd57zk7sawuf5g3d28jc3hh497jk7pxj5h3h,False,True,False,,False,,False,,,
cosmosvaloper1pd7kfh9ex90804rgguv9uga8t5tvgr9f227ewl,cosmos1pd7kfh9ex90804rgguv9uga8t5tvgr9f072vzv,Moonlet,mpURL3K4QLcgGyZf4FSYzeTBijb4AM89g1xUPgRKDlk=,E1414C9A4A3518F3C405BFB5A78482A1ACFAEE91,cosmosvalcons1u9q5exj2x5v083q9h7660pyz5xk04m5357lf7a,False,True,False,,False,,False,,,
cosmosvaloper1cmt7fy823lt5nnv0456wrc5rtgxrfgn22ttj7h,cosmos1cmt7fy823lt5nnv0456wrc5rtgxrfgn20ll8jy,Multiplex,JPKkefh7VSCpcxnvAi8KxuLgIV3us96AW7lPqAgVDi4=,FCBF217C7FCEF41AD5DE4A427AE6CF5E3312F8F3,cosmosvalcons1ljljzlrlem6p44w7ffp84ek0tce3978nhqlvel,False,True,False,,False,,False,,,
cosmosvaloper1srrsstr2lzapfyk0mfrzja000zj9zeqnwunwqh,cosmos1srrsstr2lzapfyk0mfrzja000zj9zeqntg8mvy,my-moniker,BnbwFpeONLqvWqJb3qaUbL5aoIcW3fSuAp9nT3z5f20=,7DF2C2F1753C02E6B037E2C941F25710EECE54CF,cosmosvalcons10hev9ut48spwdvphuty5rujhzrhvu4x07h2vtq,False,True,False,,False,,False,,,
cosmosvaloper1qskdle2vsl6p9v5mpghxda6pw4q7fzaffxlatf,cosmos1qskdle2vsl6p9v5mpghxda6pw4q7fzafvjtg86,my-validator-name,yEL9Mx3Nb6EGntqwqVmBEMMw+jZSiXsQ8X9FU/kwwsw=,EAD8E15441E9CD5A419ABAE59D6EA5FA8C1F0284,cosmosvalcons1atvwz4zpa8x45sv6htje6m49l2xp7q5ywza4ya,False,True,False,,False,,False,,,
cosmosvaloper1tz90j4nkws9rg8gf26r4z06vpx8nauayujt9mz,cosmos1tz90j4nkws9rg8gf26r4z06vpx8nauayexlsh3,my_node1,nzfsREIJrP2censBynivqR4zhHvAFYyCdqB2UuHcTWE=,F9B212B61A188B0975FA26B480FEF564A63FEAB2,cosmosvalcons1lxep9ds6rz9sja06y66gplh4vjnrl64jyfaasw,False,True,False,,False,,False,,,
cosmosvaloper1c5hjcuw46y78zzprvyxw5qqgl2v6rycqrph8ha,cosmos1c5hjcuw46y78zzprvyxw5qqgl2v6rycqx4rjmw,MyCosmosNode,YZDpbjG4FZqFl43GUfimLNTXPVFR+ELZQwKMucUxqFU=,323CD14151A36FFC080B777B9D98531E3FD3EF06,cosmosvalcons1xg7dzs235dhlczqtwaaemxznrcla8mcxe6g7kg,False,True,False,,False,,False,,,
cosmosvaloper1rynuc6zdf3tv7s7fqzf4lrr0vhmgsmndpad0up,cosmos1rynuc6zdf3tv7s7fqzf4lrr0vhmgsmndyfe6sj,MyCosmosNode2,YZDpbjG4FZqFl43GUfimLNTXPVFR+ElZQwKMucUxqFU=,61A2CBA77A7E6B53D06667BC81773E5BF4705ADF,cosmosvalcons1vx3vhfm60e4485rxv77gzae7t068qkkla77wu8,False,True,False,,False,,False,,,
cosmosvaloper19udp2e0epkun03uwhgweh7xutfq6y57vpvl94f,cosmos19udp2e0epkun03uwhgweh7xutfq6y57vyctse6,mytesnet,QbCOdF21WAPmFQAirsBW5TpTsqTggZOkN/skVRB3rPo=,41183B41FA6D7212A85443F5E72D3B7B354A98E6,cosmosvalcons1gyvrks06d4ep92z5g067wtfm0v654x8xy95cxc,False,True,False,,False,,False,,,
cosmosvaloper1n25zuhe3mmm9qjqxrdc6tgg7c69tgmflntut9e,cosmos1n25zuhe3mmm9qjqxrdc6tgg7c69tgmflklg7f2,MyValidator,KTWyQRF2wbJqHFKQRjTLP8qDoJX0nDdPZxP5eGV8+Tg=,D37565A07D3F3F27D6ACAA388E7A0A9765FF94CF,cosmosvalcons16d6ktgra8ulj044v4gugu7s2jajll9x0z609gu,False,True,False,,False,,False,,,
cosmosvaloper1zrwdld0u84pdu96q6gc68u35rmjh5l5pz5g4lt,cosmos1zrwdld0u84pdu96q6gc68u35rmjh5l5p8quqnc,neon,CAKV7MuftnqIyrBSO3CNFMf1c5t0C9kznNbP4TC/1e4=,ADD0BC83952A1A7D38773F88E13DB0A4C31CC47E,cosmosvalcons14hgtequ49gd86wrh87ywz0ds5np3e3r7yw6rtq,False,True,False,,False,,False,,,
cosmosvaloper1srt0vu2qcjkq4dvcrgssvg6ug53j53kfyyjdlt,cosmos1srt0vu2qcjkq4dvcrgssvg6ug53j53kfpsxcnc,NEOPIN,cnS+a5sLNqo6TiYY/JFy3nc3LZyZSKKSXmnsHJAFnmw=,2D79BDC264FA08A3321AFB54DD1D7628FFAC8388,cosmosvalcons194ummsnylgy2xvs6ld2d68tk9rl6equgpwrf20,False,True,False,,False,,False,,,
cosmosvaloper1k9fhhhzefadrm7z3n9dztfvuvk90q784hpmxq2,cosmos1k9fhhhzefadrm7z3n9dztfvuvk90q784j40nve,node-ops-03,C3iIvhr1V4sS8/jSalceNtD1UQ/UaHLjXtQPd2SquDE=,20EE269CE247704997A0A6CE70CC28FDBAFE9B23,cosmosvalcons1yrhzd88zgacyn9aq5m88pnpglka0axerlrzyg6,False,True,False,,False,,False,,,
cosmosvaloper12u47p59v6h6q45tsdzavhxnstafjx5mwq3j303,cosmos12u47p59v6h6q45tsdzavhxnstafjx5mw99xyrz,node-runner-07,KrxFGPNkHKMFSQkW02u0Uodj0gwNzUlIMQBXn/0wfgo=,3AF82B47211E2FD601DE25B8987C8F78D26C412E,cosmosvalcons18tuzk3eprchavqw7ykufsly00rfxcsfwgeemdz,False,True,False,,False,,False,,,
cosmosvaloper18pmx2v3fk6klfmjq3d5xmquzk97atlel42qhyx,cosmos18pmx2v3fk6klfmjq3d5xmquzk97atlels75zg4,node101,qEvuNBiPIndb7wAvUd53ecHxe3b+xeT0l8Zfbjb7KGU=,9F0A6208EFE871124211A25F54361106A11EF221,cosmosvalcons1nu9xyz80apc3yss35f04gds3q6s3au3p4j0w8d,False,True,False,,False,,False,,,
cosmosvaloper1xxyn48fj8wsmy6dzs6z2rfndd9pfg7wj8yvj4l,cosmos1xxyn48fj8wsmy6dzs6z2rfndd9pfg7wjzsc8ev,Nodeist,VSn0Layk14CqTMePn4PGk5uUAmw9MsniSJGo69nNpYk=,132036FBF9780E627C2EC39BC0725E14ACA795D3,cosmosvalcons1zvsrd7le0q8xylpwcwduquj7zjk209wngckqgr,False,True,False,,False,,False,,,
cosmosvaloper102w6jk6jpakck3xknt7g9pr0wr2plhv5phpmm3,cosmos102w6jk6jpakck3xknt7g9pr0wr2plhv5yr4whz,NODEJUMPER,X9x54wImJ1GUnBr7nqc9NYj8GrQYMT8YTkxGsPC1a4w=,1A0DA3931B4D322BEF06353F9479779EAFE90B87,cosmosvalcons1rgx68ycmf5ezhmcxx5leg7thn6h7jzu8faa64q,False,True,False,,False,,False,,,
cosmosvaloper16walwulrvqaul6995gd03rcqcy7w9ag32etasa,cosmos16walwulrvqaul6995gd03rcqcy7w9ag30dlguw,NodeX Capital,MXnh7YUe0YZAiXsPLcrS/3NSlfN59OaT/7867Yr5zS4=,101D59A99FEBDD39FC3A4E1DFD415DB4766E4682,cosmosvalcons1zqw4n2vla0wnnlp6fcwl6s2ak3mxu35zqstrxv,False,True,False,,False,,False,,,
cosmosvaloper1cfw0ydh2q86rtw44qupns88wsx8k9jsnnwmtes,cosmos1cfw0ydh2q86rtw44qupns88wsx8k9jsnk6074r,nostromo,eZJfhW/46Z6JSm3fh7LzSuk+hFPLkHqx0aMJ6DLq7TE=,AB9D915DA986D53AE150280312EDD33455D86BF7,cosmosvalcons14wwezhdfsm2n4c2s9qp39mwnx32as6lhdq4u60,False,True,False,,False,,False,,,
cosmosvaloper1wu45zdqt8rt20up63xp7apxf0drhz88v6h29sn,cosmos1wu45zdqt8rt20up63xp7apxf0drhz88vlr7suq,Notional,qWuaZYOOBdfqGFE07n67dt1bBFpGzJZiYQZtOJkTwnw=,425D1441BB88F683D76D6CB860AD6D6542DDFA04,cosmosvalcons1gfw3gsdm3rmg84mddjuxpttdv4pdm7symwqkss,False,True,False,,False,,False,,,
cosmosvaloper10dn2pua2vx5gc7fcv69zf4s6997plghj7qa99k,cosmos10dn2pua2vx5gc7fcv69zf4s6997plghjm5fsf9,nRide Validator,BcCDlvRODsZCYNi82PJA4h9Xe0+nht6EU5mXOQlmLyE=,D0D00ACDF893E1AC48882692CC0198353C67C6B0,cosmosvalcons16rgq4n0cj0s6cjygy6fvcqvcx57x034s9ymuhu,False,True,False,,False,,False,,,
cosmosvaloper17rfsq7dpl3chc0eku7s04yumvjx86mkjk6r90s,cosmos17rfsq7dpl3chc0eku7s04yumvjx86mkjnwhsrr,nRide Validator,KleSj259MCJGHGby0PjiwTP/saWq1yukvtC+OM00qJ0=,FFF94C83CF8B6383EC20E64948C6191C379CEC72,cosmosvalcons1llu5eq703d3c8mpquey533sersmeemrjyum67z,False,True,False,,False,,False,,,
cosmosvaloper1p82930all3h2mk4xeets4yhu4yr7ktc9phw7qq,cosmos1p82930all3h2mk4xeets4yhu4yr7ktc9yr6tvn,nRn8ClDgHi,r2LL/jnMnA56ScN0Yuikdluq07lfbN/RnqH7CJ43TgU=,EE55C61B69FA42C751222EDA32B4DF2D6A2DD693,cosmosvalcons1ae2uvxmflfpvw5fz9mdr9dxl944zm45nvevfnz,False,True,False,,False,,False,,,
cosmosvaloper1t7dse3340grdlhzvxrc9htv6ngvqh7jxgjrujp,cosmos1t7dse3340grdlhzvxrc9htv6ngvqh7jxdxhf7j,ok-validator,CDIQAF3FxrQ1qBUtXUBJDISYkyBZguKd6DFgTuEouhw=,E2D423E720661B7499222E70B2BE6C0E86846939,cosmosvalcons1ut2z8eeqvcdhfxfz9ect90nvp6rgg6fe6l2yu8,False,True,False,,False,,False,,,
cosmosvaloper12e58snm5ctd4a7pamq9glq6fzyjrr6rv9fk93k,cosmos12e58snm5ctd4a7pamq9glq6fzyjrr6rvqazsa9,omk-node,XAZ91MDjS7Gt87lDWq951DbKhYM6W1EbChn0Fky4P00=,347D1ABB522355566D5B3694B24A8A9211C20AEB,cosmosvalcons1x3734w6jyd24vm2mx62tyj52jgguyzhtr6xdmk,False,True,False,,False,,False,,,
cosmosvaloper1ekuc2vh23hus5nkn975yq27022xggdgakawtf2,cosmos1ekuc2vh23hus5nkn975yq27022xggdganf679e,Oni ⛩️,nKzkyAAOfIudsoSfhcQmY2vXC2ZgDvitt1LoXcSry54=,0D9D9E7448988F472A69E03EAB431932055B5BE6,cosmosvalcons1pkweuazgnz85w2nfuql2kscexgz4kklxf7mavp,False,True,False,,False,,False,,,
cosmosvaloper13x88jauajlym2xfpd4fsm6kv6ef9el8zuwmcy7,cosmos13x88jauajlym2xfpd4fsm6kv6ef9el8ze60dgd,p2p-cosmoshub-testnet-ha,GcLExtVavf8orUH05GzGmvYf+WUxTOjf5LcBVmJscIk=,05335EE1E0B50749642D59D9F4DD76C873D64DCC,cosmosvalcons1q5e4ac0qk5r5jepdt8vlfhtkepeavnwvwqdhrc,False,True,False,,False,,False,,,
cosmosvaloper18086rkl3lq20vyhcpxvpw2ljzdjjdxp7646dhm,cosmos18086rkl3lq20vyhcpxvpw2ljzdjjdxp7lpwcmg,P2P.org Validator,fpuzctmlGui+fBEtAcepmOyZ6WJHTSskd1PKFd4naK0=,07446EFFFB93F1FC7190CC55440D00416A358CFA,cosmosvalcons1qazxallmj0clcuvse325grgqg94rtr86ykznv5,False,True,False,,False,,False,,,
cosmosvaloper1wu35xsu0jl0l00jk8cqqvfmtqsw7ev2cauwq2c,cosmos1wu35xsu0jl0l00jk8cqqvfmtqsw7ev2ccg64xt,pepper 🫑,Saz125cwL3+06TXte3KGQSbCIIESEaeglLNzYLuA3qM=,500F027C683534369877247D7EF6FCA3962CDF7C,cosmosvalcons12q8sylrgx56rdxrhy37haahu5wtzehmu4p02k0,False,True,False,,False,,False,,,
cosmosvaloper10hr5509a7we9zz64lprwl8ya3hagv2nsx2ptl7,cosmos10hr5509a7we9zz64lprwl8ya3hagv2nsr747nd,pie 🥧,u58Elj3mx6DW528ZRAOSbbB+0Kq6fxx8+y5hcCFW2jE=,C5D1654FECFB9EC3E61D628E0C2953DB3BE43B23,cosmosvalcons1chgk2nlvlw0v8esav28qc22nmva7gwerlc5tps,False,True,False,,False,,False,,,
cosmosvaloper1rtxnfwxgwmyzq875ptfq2fg60txmjqv4sj7j0a,cosmos1rtxnfwxgwmyzq875ptfq2fg60txmjqv44x28rw,Ping,pxlqIYzAgIVIOrenxgEbEMnv32bVSR5QKY64xaSn5l4=,6FB93D5389278ECE3FB919B58741D81D688741C5,cosmosvalcons1d7un65ufy78vu0aerx6cwswcr45gwsw9t0ylfa,False,True,False,,False,,False,,,
cosmosvaloper1n95uzl436zc4d3jp00dhl063ldrtqzl3l38gvg,cosmos1n95uzl436zc4d3jp00dhl063ldrtqzl369naqm,popcorn 🍿,UMyxZpgGAN0ok1/0fCPSgKD8tI6E+mojvHLj1dPmGD8=,9C70B2D70F5D4933AE25915F82E012004932DB4E,cosmosvalcons1n3ct94c0t4yn8t39j90c9cqjqpyn9k6wlv0qdz,False,True,False,,False,,False,,,
cosmosvaloper1kny3eqmpel3pufzx23ucf6sgthnygp6ze9jrmj,cosmos1kny3eqmpel3pufzx23ucf6sgthnygp6zu3xkhp,PowerStaking,j3VZh30RmEMq781hP6t8MOBW/6RfOZYR4jN+EAufwUA=,EF8F616BCB327A9F4645DA4E1943623B38E997E4,cosmosvalcons1a78kz67txfaf73j9mf8pjsmz8vuwn9lyvk5hh3,False,True,False,,False,,False,,,
cosmosvaloper1g6t5qsyw0xf7xezzkklmnlnmjwga4lmdepusfd,cosmos1g6t5qsyw0xf7xezzkklmnlnmjwga4lmdu4g997,PR-Testnet,uA6ZZlj/VH5miYZtUaPOM8mBtZfzslMdLZyheTZbTlY=,0A45FA5E7C3AA6E29E5F4D6F723C3EF5A435E709,cosmosvalcons1pfzl5hnu82nw98jlf4hhy0p77kjrtecf3mtspf,False,True,False,,False,,False,,,
cosmosvaloper1xvw7z6rk86mwf8ehfuu8qhdunfs9l8eauespgm,cosmos1xvw7z6rk86mwf8ehfuu8qhdunfs9l8eaedy5yg,proposer,aoVm6OAHoG//HY9/P4x6dqgGTP/NVq/AJwmLaCdYJpk=,9F8313A54832D53BC5E3FBDFA342EB14C85FC6BF,cosmosvalcons1n7p38f2gxt2nh30rl006xshtzny9l34lud0dhk,False,True,False,,False,,False,,,
cosmosvaloper13x43fszv9lnfxtzw3drefc9u68r9grzgn08yxg,cosmos13x43fszv9lnfxtzw3drefc9u68r9grzgkmn32m,Pure-Cosmos-Testnet,P/G5DHhtQD5/GPeC/eMex5dfe/6RcsAdFKMROjjHpYc=,36C4CBE484DDC123F70BEDD7090A0AE920FF4FD0,cosmosvalcons1xmzvheyymhqj8actahtsjzs2ays07n7szn0gty,False,True,False,,False,,False,,,
cosmosvaloper1deu9mvys03ttcyrcrmcucv0dgwvcqupukfr6cq,cosmos1deu9mvys03ttcyrcrmcucv0dgwvcqupunah05n,PureValidator,jbdKHdEaLdaCPUuIbzEEOpx08G9P3JOaulrVY/aAClk=,E77D8A819848F61E62F53169F23C4B8235FB3B79,cosmosvalcons1ua7c4qvcfrmpuch4x95ly0ztsg6lkwmetaz4tq,False,True,False,,False,,False,,,
cosmosvaloper19tsg3w96a8d4rqn3vh88w4f9vgsqa85fp2j6yg,cosmos19tsg3w96a8d4rqn3vh88w4f9vgsqa85fy7x0gm,REallyGoodNEwValidatorrrrrrrrrrrrrrrrrrrrrrrrrrrr,4lya1zZDYoxRtcp/QYZmHNse+URxGTZpT2SJ3L1KsDs=,EA4064383F2A1B55DC812F2B3196D72373833FD5,cosmosvalcons1afqxgwpl9gd4thyp9u4nr9khydecx074ez9rs7,False,True,False,,False,,False,,,
cosmosvaloper1fa8jrgpsl08kdmkl9phryhhpl2nlpz0hwn9ajz,cosmos1fa8jrgpsl08kdmkl9phryhhpl2nlpz0ht83g73,Republic-Crypto-Runtime,XG+7QeVRvLGXWp5HIfgULVYfHdvDs0JpLVHks7x2Axg=,16C575C9DA579A73E2120F4FCD8F50751BCEAC42,cosmosvalcons1zmzhtjw627d88csjpa8umr6sw5duatzzjnrt9c,False,True,False,,False,,False,,,
cosmosvaloper1cje04m5dxx6nu7prmsn5htaye6wxpm7g4pjwkp,cosmos1cje04m5dxx6nu7prmsn5htaye6wxpm7gs4xm6j,RockawayX,oMNTaPQRD3mxYzARLw4wVTsbTEkNj/NFsnAgR24WMPY=,70F4FFE9FC92C0D3F41F550DD99BA01816B58E30,cosmosvalcons1wr60l60ujtqd8aql25xanxaqrqtttr3spq48tu,False,True,False,,False,,False,,,
cosmosvaloper1ycxf4df52ydkn3423h65c9ljt93hjn587s9z8x,cosmos1ycxf4df52ydkn3423h65c9ljt93hjn58my3ht4,S16 Research Ventures,6vVCsldweBmJvK7mCeluAFq9bZZb2yG54nci4LOQLzE=,1732C5B5C954C5EE88AC5B91B1086E953EB26F6D,cosmosvalcons1zuevtdwf2nz7az9vtwgmzzrwj5ltymmduxe2fa,False,True,False,,False,,False,,,
cosmosvaloper1fluc75rrhw704q74v5frn4024wwxyzf66gf3yl,cosmos1fluc75rrhw704q74v5frn4024wwxyzf6luaygv,S16 Research Ventures,zRfzwRoe7lQu8gj13cgxY/K5Lu2vJmWIIzIkKLyjkBU=,60B130B635E86057DDC21D9916521EE3C8B5DB99,cosmosvalcons1vzcnpd34aps90hwzrkv3v5s7u0yttkueml20wq,False,True,False,,False,,False,,,
cosmosvaloper12wfqghc0zw7gj9qzqgg7vasy9tzw3rluzazamq,cosmos12wfqghc0zw7gj9qzqgg7vasy9tzw3rlu8fkghn,S16 Research Ventures,4mRV5FonQzP6C1cFRs05WzM4YDHm3WjW/a6nFWtQqDk=,5982B57CE258E5964ED95562C14CBC0219D8E1FE,cosmosvalcons1txpt2l8ztrjevnke243vzn9uqgva3c07xasl9z,False,True,False,,False,,False,,,
cosmosvaloper1ddfsxrt0uufuuvhap929jwn06yvfyrf2vk8403,cosmos1ddfsxrt0uufuuvhap929jwn06yvfyrf2fznqrz,S16 Research Ventures,39Xn/aMpG6Y3dYoQpvt+uwC/l4a244uxlrqW2qJt9UE=,A51D292B22B10AAF68C397AADCDDF0D2C4A647FD,cosmosvalcons155wjj2ezky9276xrj74deh0s6tz2v3lafzlxha,False,True,False,,False,,False,,,
cosmosvaloper13mxxve9hd8qw8efu3zkjvqhgfzztkduq0567jk,cosmos13mxxve9hd8qw8efu3zkjvqhgfzztkduq2qwt79,S16 Research Ventures,b5mSKXLJkrYX56gz9B/fLhxb1bVmcpgPvJLGe/cbXRM=,F17DDBBF8E624BB91D404D1F591A2B535ADC13C4,cosmosvalcons1797ah0uwvf9mj82qf504jx3t2dddcy7yj7q5p8,False,True,False,,False,,False,,,
cosmosvaloper17gs56ck25daeqf5jct7p7nms7awvxsreaa62ez,cosmos17gs56ck25daeqf5jct7p7nms7awvxsrecfwl43,S16 Research Ventures,wNTLKscLL4PRtHRU9kwEMk7YusT9fDXELqUbIADKeJM=,F804020860EAC4EE7537134CC37F535FC948D84D,cosmosvalcons1lqzqyzrqatzwuafhzdxvxl6ntly53kzdmjp5lh,False,True,False,,False,,False,,,
cosmosvaloper18jnendz2jdsjuncep5ps03vdy8hktqu6g7drr5,cosmos18jnendz2jdsjuncep5ps03vdy8hktqu6d2ek08,salt 🧂,eWSjr9r1rmAHrFD5SslyNO9KDElFTaVtlgsIqTfa4Sc=,4929DE976B630791FE7C2592F44DE85671124302,cosmosvalcons1fy5aa9mtvvrerlnuykf0gn0g2ec3ysczsq07pd,False,True,False,,False,,False,,,
cosmosvaloper1dtcu44ckwyh9e9rl7xu6jygxsfn729tv5he3w5,cosmos1dtcu44ckwyh9e9rl7xu6jygxsfn729tv3rdyz8,satheesh-validator,pzhtQ0T58Z6yGAADB1F869KOaWZXXtGLMNwUyPUEoVI=,2E31DDE1AFCD8F79D4D5A394C6B8047F65B4803C,cosmosvalcons19ccamcd0ek8hn4x45w2vdwqy0ajmfqpug3ytk9,False,True,False,,False,,False,,,
cosmosvaloper1pfvkjn2hjdl963k9mpcyu8lrpjl0l7n2a5weqx,cosmos1pfvkjn2hjdl963k9mpcyu8lrpjl0l7n2cq6vv4,SG-1,qQweNUP4nF4U1MAus0ONM5lGHoDUTrXzMrgHj/PjHrA=,C99C8CA1569E0E6C2AE3AD9BD787490B7EFDCDEB,cosmosvalcons1exwgeg2knc8xc2hr4kda0p6fpdl0mn0twpgr2v,False,True,False,,False,,False,,,
cosmosvaloper1m3rmew9w40nk5t455lu6qzw3uqumyxt5rr87w7,cosmos1m3rmew9w40nk5t455lu6qzw3uqumyxt5xhntzd,SG-1,/N3CEfSos/XWu08hstCWC6nqbWnkkI77Czgk1u3DHWU=,6ACF1A6C0FDF5A7D9FF680C8073F42A66E05AB89,cosmosvalcons1dt835mq0mad8m8lksryqw06z5ehqt2uf5rhtm8,False,True,False,,False,,False,,,
cosmosvaloper1t2y8gcarqr9sy26q9t9703ft59xd8863lws0kl,cosmos1t2y8gcarqr9sy26q9t9703ft59xd886366y66v,ShapeShiftTest,sGahPuQvF9aoEOwcX35yNTY8DVbjAtl6ebCP0AKSKJ4=,8717956380D42733F81F2F5B1C5AA918C27563D4,cosmosvalcons1sute2cuq6snn87ql9ad3ck4frrp82c75dn3ht5,False,True,False,,False,,False,,,
cosmosvaloper1w9z4ueuc2dn6j8tau2mvwacmwq7z572s6zrles,cosmos1w9z4ueuc2dn6j8tau2mvwacmwq7z572slkh24r,SilkNodes.io - Testnet,aAPkFH6s2osD5BbeaYAwU0m3M1XcSpCSgWSRr6fmYwI=,AD4096A85F10CA1AD9EEE6DFD188CFEABB261008,cosmosvalcons144qfd2zlzr9p4k0wum0arzx0a2ajvyqgc429c6,False,True,False,,False,,False,,,
cosmosvaloper12220wxu3zxj5tllqeud22thl7t3re9xmh685e4,cosmos12220wxu3zxj5tllqeud22thl7t3re9xmjwnp4x,SilkNodes.io-Testnet,5aVhRDVtFFinT614v1RAoISDgIQIkDkg1E5XXPlz23g=,A9AF3B8A4FF0E6024F2474942072D157DE8A7F84,cosmosvalcons14xhnhzj07rnqyneywj2zquk32l0g5luynuj6ct,False,True,False,,False,,False,,,
cosmosvaloper1rylmldez5j48dsuanug5ljlh9qqthdvlqm2uhn,cosmos1rylmldez5j48dsuanug5ljlh9qqthdvl907fmq,skippy,B6shk2oeLq2YGjGoA8ah9M4QbSSb4Jtekq4MZN7EVWE=,D8BA5BD04CDE6CF13399D5D26B07E588BCF4B3C2,cosmosvalcons1mza9h5zvmek0zvue6hfxkpl93z70fv7z5ldr3y,False,True,False,,False,,False,,,
cosmosvaloper1hv3ghgjgy4rpkw8v3f59x6ajtcv6pjyzuvvh9p,cosmos1hv3ghgjgy4rpkw8v3f59x6ajtcv6pjyzecczfj,sleepy 🥱,k3STzc6gm67De2vWA7F53BydEuc+fuJH6JMZFNu/l28=,86A3C8339EC70F09C19F3D5BE34C9EE5F40BA1C8,cosmosvalcons1s63usvu7cu8snsvl84d7xny7uh6qhgwg2d2ary,False,True,False,,False,,False,,,
